model_key,task,sample_id,_source_file,_source_run_id,_source_created_at,auto_eval.json_valid,auto_eval.schema_valid,auto_eval.korean_output,auto_eval.length_valid,auto_eval.output_length,auto_eval.forbidden_detected,auto_eval.error,auto_eval.latency_sec,auto_eval.speed_score,auto_eval.todo_count,auto_eval.todo_count_accuracy,auto_eval.empty_todo_rate,auto_eval.duplicate_todo_rate,auto_eval.tag_presence_rate,auto_eval.date_field_rate,auto_eval.time_field_rate,auto_eval.tag_accuracy_hint,auto_eval.task_coverage_hint,auto_eval.generated_tokens,auto_eval.tokens_per_sec,auto_eval.auto_score,auto_eval.response_type_valid,auto_eval.response_type_accuracy,auto_eval.clarifying_schema_valid,auto_eval.plan_schema_valid,auto_eval.date_valid,auto_eval.todo_convertibility,auto_eval.calendar_convertibility,auto_eval.tag_coverage,auto_eval.todo_direct_overlap_rate,auto_eval.todo_direct_related_violation,auto_eval.persona_keyword_hit_rate,auto_eval.worldview_term_hit,auto_eval.distinct_1,auto_eval.distinct_2,auto_eval.quest_mention_hint,auto_eval.user_todo_leak_rate,auto_eval.repetitive_phrase_hint,auto_eval.sns_post_valid,auto_eval.event_relevance_hint,auto_eval.comment_reply_relevance_hint,auto_eval.feed_context_relevance_hint,auto_eval.pressure_phrase_detected,auto_eval.comfort_phrase_hit,auto_eval.character_name_used
qwen-7b,todo_decomposition,TODO-SAMPLE-003,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,140,False,False,14.7149,1.09,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
qwen-7b,todo_decomposition,TODO-SAMPLE-004,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,134,False,False,13.2076,1.55,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
qwen-7b,todo_decomposition,TODO-SAMPLE-005,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,113,False,False,14.1934,1.25,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
qwen-7b,todo_decomposition,TODO-SAMPLE-006,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,141,False,False,15.2944,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
qwen-7b,todo_decomposition,TODO-SAMPLE-007,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,203,False,False,19.9407,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
qwen-7b,todo_decomposition,TODO-SAMPLE-008,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,136,False,False,14.9148,1.03,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
qwen-7b,todo_decomposition,TODO-SAMPLE-009,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,140,False,False,14.7057,1.09,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,
qwen-7b,todo_decomposition,TODO-SAMPLE-010,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,133,False,False,10.4328,2.41,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,
qwen-7b,planner_chatbot,PLAN-SAMPLE-001,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,701,False,False,50.6377,1.0,,,,,,,,,,,,4.6,True,0.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
qwen-7b,planner_chatbot,PLAN-SAMPLE-002,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,False,False,True,True,1161,False,False,85.9843,1.0,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
qwen-7b,planner_chatbot,PLAN-SAMPLE-003,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,720,False,False,50.6434,1.0,,,,,,,,,,,,5.0,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
qwen-7b,planner_chatbot,PLAN-SAMPLE-004,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,1034,False,False,67.996,1.0,,,,,,,,,,,,5.0,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
qwen-7b,planner_chatbot,PLAN-SAMPLE-005,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,398,False,False,26.9851,2.8,,,,,,,,,,,,4.6,True,0.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
qwen-7b,planner_chatbot,PLAN-SAMPLE-006,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,702,False,False,51.1136,1.0,,,,,,,,,,,,5.0,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
qwen-7b,planner_chatbot,PLAN-SAMPLE-007,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,False,False,True,True,1126,False,False,85.4638,1.0,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
qwen-7b,planner_chatbot,PLAN-SAMPLE-008,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,716,False,False,51.5554,1.0,,,,,,,,,,,,5.0,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
qwen-7b,planner_chatbot,PLAN-SAMPLE-009,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,1034,False,False,69.7335,1.0,,,,,,,,,,,,4.6,True,0.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
qwen-7b,planner_chatbot,PLAN-SAMPLE-010,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,401,False,False,26.7082,2.83,,,,,,,,,,,,5.0,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
qwen-7b,quest_generation,QUEST-SAMPLE-001,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,False,43,False,False,7.3255,3.36,,,,,,,,,,,,4.16,,,,,,,,,0.0,False,0.1,True,1.0,1.0,,,,,,,,,,
qwen-7b,quest_generation,QUEST-SAMPLE-002,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,False,55,False,False,7.903,3.18,,,,,,,,,,,,3.7,,,,,,,,,0.0,False,0.07142857142857142,False,1.0,1.0,,,,,,,,,,
qwen-7b,quest_generation,QUEST-SAMPLE-003,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,False,42,False,False,5.9061,3.8,,,,,,,,,,,,4.16,,,,,,,,,0.0,False,0.1,True,1.0,1.0,,,,,,,,,,
qwen-7b,quest_generation,QUEST-SAMPLE-004,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,False,False,True,False,97,False,False,11.0013,2.23,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,
qwen-7b,quest_generation,QUEST-SAMPLE-005,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,False,69,False,False,9.6142,2.66,,,,,,,,,,,,4.19,,,,,,,,,0.0,False,0.17647058823529413,True,1.0,1.0,,,,,,,,,,
qwen-7b,quest_generation,QUEST-SAMPLE-006,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,False,50,False,False,6.26,3.69,,,,,,,,,,,,4.15,,,,,,,,,0.0,False,0.09090909090909091,True,0.9166666666666666,1.0,,,,,,,,,,
qwen-7b,quest_generation,QUEST-SAMPLE-007,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,False,73,False,False,10.0362,2.53,,,,,,,,,,,,4.16,,,,,,,,,0.0,False,0.11764705882352941,True,0.9444444444444444,1.0,,,,,,,,,,
qwen-7b,quest_generation,QUEST-SAMPLE-008,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,False,43,False,False,6.64,3.57,,,,,,,,,,,,4.15,,,,,,,,,0.0,False,0.09090909090909091,True,1.0,1.0,,,,,,,,,,
qwen-7b,quest_generation,QUEST-SAMPLE-009,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,False,False,True,False,80,False,False,11.214,2.16,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,
qwen-7b,quest_generation,QUEST-SAMPLE-010,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,False,False,True,False,94,False,False,10.7245,2.32,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,
qwen-7b,feed_post_generation,FEED-SAMPLE-001,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,63,False,False,8.831,2.9,,,,,,,,,,,,4.82,,,,,,,,,,,,,1.0,1.0,0.6,0.0,0.0,True,,,,,,
qwen-7b,feed_post_generation,FEED-SAMPLE-002,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,65,False,False,9.3509,2.74,,,,,,,,,,,,4.56,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,True,,,,,,
qwen-7b,feed_post_generation,FEED-SAMPLE-003,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,70,False,False,9.598,2.66,,,,,,,,,,,,4.78,,,,,,,,,,,,,1.0,1.0,0.5,0.0,0.0,True,,,,,,
qwen-7b,feed_post_generation,FEED-SAMPLE-004,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,65,False,False,9.7153,2.63,,,,,,,,,,,,4.64,,,,,,,,,,,,,1.0,1.0,0.2,0.0,0.0,True,,,,,,
qwen-7b,feed_post_generation,FEED-SAMPLE-005,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,47,False,False,6.1733,3.72,,,,,,,,,,,,4.56,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,True,,,,,,
qwen-7b,feed_post_generation,FEED-SAMPLE-006,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,39,False,False,6.0019,3.77,,,,,,,,,,,,4.63,,,,,,,,,,,,,1.0,1.0,0.16666666666666666,0.0,0.0,True,,,,,,
qwen-7b,feed_post_generation,FEED-SAMPLE-007,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,65,False,False,9.3427,2.74,,,,,,,,,,,,4.64,,,,,,,,,,,,,1.0,1.0,0.2,0.0,0.0,True,,,,,,
qwen-7b,feed_post_generation,FEED-SAMPLE-008,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,36,False,False,5.8453,3.82,,,,,,,,,,,,4.64,,,,,,,,,,,,,1.0,1.0,0.2,0.0,0.0,True,,,,,,
qwen-7b,feed_post_generation,FEED-SAMPLE-009,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,62,False,False,8.3973,3.03,,,,,,,,,,,,4.73,,,,,,,,,,,,,1.0,1.0,0.4,0.0,0.0,True,,,,,,
qwen-7b,feed_post_generation,FEED-SAMPLE-010,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,61,False,False,9.5188,2.69,,,,,,,,,,,,4.73,,,,,,,,,,,,,1.0,1.0,0.4,0.0,0.0,True,,,,,,
qwen-7b,character_message_generation,MSG-SAMPLE-001,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,53,False,False,7.8978,3.19,,,,,,,,,,,,4.56,,,,,,,,,,,,,,,,,,,0.0,,,False,True,True
qwen-7b,character_message_generation,MSG-SAMPLE-002,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,42,False,False,6.3685,3.66,,,,,,,,,,,,4.56,,,,,,,,,,,,,,,,,,,0.0,,,False,True,True
qwen-7b,character_message_generation,MSG-SAMPLE-003,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,36,False,False,6.0855,3.74,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,,,False,False,False
qwen-7b,character_message_generation,MSG-SAMPLE-004,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,59,False,False,9.2418,2.77,,,,,,,,,,,,4.56,,,,,,,,,,,,,,,,,,,0.0,,,False,True,False
qwen-7b,character_message_generation,MSG-SAMPLE-005,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,49,False,False,10.4972,2.39,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.25,0.0,False,False,True
qwen-7b,character_message_generation,MSG-SAMPLE-006,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,60,False,False,9.4753,2.7,,,,,,,,,,,,4.56,,,,,,,,,,,,,,,,,,,0.0,0.2857142857142857,0.15384615384615385,False,True,False
qwen-7b,character_message_generation,MSG-SAMPLE-007,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,52,False,False,8.6882,2.94,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.25,0.07142857142857142,False,False,False
qwen-7b,character_message_generation,MSG-SAMPLE-008,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,39,False,False,5.6017,3.89,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,False
qwen-7b,character_message_generation,MSG-SAMPLE-009,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,57,False,False,8.2838,3.07,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.25,0.0,False,False,False
qwen-7b,character_message_generation,MSG-SAMPLE-010,auto_scores-qwen_7b.json,20260522_041225_b3980bd6,2026-05-22T04:37:08.874034,True,True,True,True,60,False,False,7.8831,3.19,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.14285714285714285,0.08333333333333333,False,False,False
kanana-nano-2.1b-vllm,todo_decomposition,TODO-SAMPLE-001,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,196,False,False,1.0686,4.96,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,,,4.87,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,todo_decomposition,TODO-SAMPLE-002,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,141,False,False,0.7377,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,todo_decomposition,TODO-SAMPLE-003,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,150,False,False,0.8139,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,todo_decomposition,TODO-SAMPLE-004,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,135,False,False,0.6576,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,todo_decomposition,TODO-SAMPLE-005,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,141,False,False,0.7172,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,todo_decomposition,TODO-SAMPLE-006,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,141,False,False,0.6964,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,todo_decomposition,TODO-SAMPLE-007,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,198,False,False,0.8969,5.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,todo_decomposition,TODO-SAMPLE-008,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,122,False,False,0.6413,5.0,2.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,todo_decomposition,TODO-SAMPLE-009,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,140,False,False,0.6991,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,todo_decomposition,TODO-SAMPLE-010,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,133,False,False,0.6235,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,planner_chatbot,PLAN-SAMPLE-001,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,693,False,False,3.9063,4.84,,,,,,,,,,,,4.6,True,0.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,planner_chatbot,PLAN-SAMPLE-002,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,False,True,876,False,False,3.047,4.99,,,,,,,,,,,,4.6,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,planner_chatbot,PLAN-SAMPLE-003,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,592,False,False,2.8371,5.0,,,,,,,,,,,,5.0,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,planner_chatbot,PLAN-SAMPLE-004,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,False,False,True,True,1428,False,False,3.9138,4.83,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,planner_chatbot,PLAN-SAMPLE-005,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,534,False,False,2.7218,5.0,,,,,,,,,,,,4.2,True,0.0,False,True,True,1.0,0.0,1.0,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,planner_chatbot,PLAN-SAMPLE-006,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,640,False,False,2.5427,5.0,,,,,,,,,,,,5.0,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,planner_chatbot,PLAN-SAMPLE-007,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,False,True,937,False,False,3.2512,4.95,,,,,,,,,,,,4.6,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,planner_chatbot,PLAN-SAMPLE-008,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,592,False,False,2.8767,5.0,,,,,,,,,,,,5.0,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,planner_chatbot,PLAN-SAMPLE-009,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,False,False,True,True,1416,False,False,3.9168,4.83,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,planner_chatbot,PLAN-SAMPLE-010,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,527,False,False,2.717,5.0,,,,,,,,,,,,4.6,True,1.0,False,True,True,1.0,0.0,1.0,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,quest_generation,QUEST-SAMPLE-001,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,31,False,False,0.2826,5.0,,,,,,,,,,,,4.17,,,,,,,,,0.5,True,0.125,True,1.0,1.0,,,,,,,,,,
kanana-nano-2.1b-vllm,quest_generation,QUEST-SAMPLE-002,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,35,False,False,0.2775,5.0,,,,,,,,,,,,4.56,,,,,,,,,0.0,False,0.0,True,1.0,1.0,,,,,,,,,,
kanana-nano-2.1b-vllm,quest_generation,QUEST-SAMPLE-003,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,False,68,False,False,0.4852,5.0,,,,,,,,,,,,4.11,,,,,,,,,0.0,False,0.0,True,0.875,1.0,,,,,,,,,,
kanana-nano-2.1b-vllm,quest_generation,QUEST-SAMPLE-004,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,False,False,True,False,104,False,False,0.4987,5.0,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,quest_generation,QUEST-SAMPLE-005,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,False,False,True,False,101,False,False,0.4993,5.0,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,quest_generation,QUEST-SAMPLE-006,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,30,False,False,0.2491,5.0,,,,,,,,,,,,4.62,,,,,,,,,0.0,False,0.14285714285714285,True,1.0,1.0,,,,,,,,,,
kanana-nano-2.1b-vllm,quest_generation,QUEST-SAMPLE-007,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,False,False,True,False,102,False,False,0.4998,5.0,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,quest_generation,QUEST-SAMPLE-008,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,False,False,True,False,109,False,False,0.5064,5.0,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,quest_generation,QUEST-SAMPLE-009,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,False,70,False,False,0.4666,5.0,,,,,,,,,,,,4.17,,,,,,,,,0.0,False,0.125,True,1.0,1.0,,,,,,,,,,
kanana-nano-2.1b-vllm,quest_generation,QUEST-SAMPLE-010,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,False,False,True,False,104,False,False,0.5076,5.0,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,
kanana-nano-2.1b-vllm,feed_post_generation,FEED-SAMPLE-001,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,92,False,False,0.5277,5.0,,,,,,,,,,,,4.64,,,,,,,,,,,,,0.92,1.0,0.2,0.0,0.07999999999999996,True,,,,,,
kanana-nano-2.1b-vllm,feed_post_generation,FEED-SAMPLE-002,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,93,False,False,0.5075,5.0,,,,,,,,,,,,4.85,,,,,,,,,,,,,0.9583333333333334,1.0,0.6666666666666666,0.0,0.04166666666666663,True,,,,,,
kanana-nano-2.1b-vllm,feed_post_generation,FEED-SAMPLE-003,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,83,False,False,0.5097,5.0,,,,,,,,,,,,4.78,,,,,,,,,,,,,0.9090909090909091,1.0,0.5,0.0,0.09090909090909094,True,,,,,,
kanana-nano-2.1b-vllm,feed_post_generation,FEED-SAMPLE-004,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,62,False,False,0.4137,5.0,,,,,,,,,,,,4.91,,,,,,,,,,,,,1.0,1.0,0.8,0.0,0.0,True,,,,,,
kanana-nano-2.1b-vllm,feed_post_generation,FEED-SAMPLE-005,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,55,False,False,0.3519,5.0,,,,,,,,,,,,4.82,,,,,,,,,,,,,1.0,1.0,0.6,0.0,0.0,True,,,,,,
kanana-nano-2.1b-vllm,feed_post_generation,FEED-SAMPLE-006,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,96,False,False,0.5849,5.0,,,,,,,,,,,,4.85,,,,,,,,,,,,,1.0,1.0,0.6666666666666666,0.0,0.0,True,,,,,,
kanana-nano-2.1b-vllm,feed_post_generation,FEED-SAMPLE-007,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,83,False,False,0.5739,5.0,,,,,,,,,,,,4.73,,,,,,,,,,,,,1.0,1.0,0.4,0.0,0.0,True,,,,,,
